product_name,product_type,scenario_id,ingreso_personal_mensual_mxn,price,price_income_pct,PC1,PC2,PC3,PC4,PC5
BX-00 Booster Dran Sword 3-60F Version 2.0,Booster,LOW_07,7000,999.0,14.27142857142857,0.31214449107226205,-1.1004770646051523,-0.44211027516358914,0.22499690772684527,-0.5512913358189842
BX-00 Booster Dran Sword 3-60F Version 2.0,Booster,LOW_08,7500,999.0,13.320000000000002,0.29898048746289474,-1.1213716242237244,-0.44176029149532636,0.21920093185368766,-0.5531803504317363
BX-00 Booster Dran Sword 3-60F Version 2.0,Booster,LOW_09,8000,999.0,12.4875,0.28746198430469827,-1.1396543638899752,-0.4414540557855964,0.21412945296467467,-0.5548332382178943
BX-00 Booster Dran Sword 3-60F Version 2.0,Booster,LOW_10,8500,999.0,11.75294117647059,0.2772985991651131,-1.155786193007255,-0.44118384780642295,0.20965461865083973,-0.5562916686174455
BX-00 Booster Dran Sword 3-60F Version 2.0,Booster,LOW_11,8999,999.0,11.101233470385598,0.26828154538642135,-1.1700985081169744,-0.44094411666899413,0.205684502286615,-0.5575856022000677
BX-00 Booster Dranzer Spiral 3-80T,Booster,LOW_01,4001,599.0,14.971257185703571,-1.4961187726621827,-0.14687842645434412,0.020775398436408528,-0.1768381328613124,-0.0833781684623673
BX-00 Booster Dranzer Spiral 3-80T,Booster,LOW_02,4500,599.0,13.311111111111112,-1.5190886198733067,-0.18333730752307897,0.021386084335997944,-0.18695152117359268,-0.0866743068046281
BX-00 Booster Dranzer Spiral 3-80T,Booster,LOW_03,5000,599.0,11.98,-1.5375059262243502,-0.21257016987899258,0.021875734493163733,-0.19506047240353933,-0.08931716241733063
BX-00 Booster Dranzer Spiral 3-80T,Booster,LOW_04,5500,599.0,10.89090909090909,-1.5525746314206585,-0.2364879663520128,0.022276357349026686,-0.20169506886440472,-0.09147949882772359
BX-00 Booster Dranzer Spiral 3-80T,Booster,LOW_05,6000,599.0,9.983333333333333,-1.5651318857509156,-0.256419463412863,0.022610209728912443,-0.20722389924845927,-0.09328144583638441
BX-00 Booster Dranzer Spiral 3-80T,Booster,LOW_06,6500,599.0,9.215384615384616,-1.5757572547995944,-0.27328457631050534,0.022892700204200443,-0.2119021403426592,-0.09480617022832814
BX-00 Booster Dranzer Spiral 3-80T,Booster,LOW_07,7000,599.0,8.557142857142857,-1.5848647139841763,-0.2877403873656275,0.02313483489730441,-0.2159120612805449,-0.09611307684999425
BX-00 Booster Dranzer Spiral 3-80T,Booster,LOW_08,7500,599.0,7.986666666666667,-1.5927578452774807,-0.30026875694673333,0.023344684964661154,-0.21938732609337916,-0.09724572925543816
BX-00 Booster Dranzer Spiral 3-80T,Booster,LOW_09,8000,599.0,7.4875,-1.599664335159122,-0.311231080330201,0.023528303773598346,-0.22242818280460916,-0.09823680011020162
BX-00 Booster Dranzer Spiral 3-80T,Booster,LOW_10,8500,599.0,7.047058823529412,-1.6057582968193937,-0.32090371860973127,0.023690320369719374,-0.22511129166745913,-0.09911127439381644
BX-00 Booster Dranzer Spiral 3-80T,Booster,LOW_11,8999,599.0,6.656295143904877,-1.6111649186546653,-0.3294853770188622,0.023834063063733223,-0.2274917718498121,-0.09988711645186517
BX-00 Booster Dranzer Spiral 3-80T Black Ver.,Booster,LOW_01,4001,699.0,17.47063234191452,-1.4366960007927443,-0.05221832936918659,0.0003288323239281007,-0.16887325979291204,-0.08376127649184538
BX-00 Booster Dranzer Spiral 3-80T Black Ver.,Booster,LOW_02,4500,699.0,15.533333333333331,-1.463500547037445,-0.09476383499029807,0.0010414691249515174,-0.18067502678837774,-0.08760768834700451
BX-00 Booster Dranzer Spiral 3-80T Black Ver.,Booster,LOW_03,5000,699.0,13.98,-1.4849925289061918,-0.12887697486806704,0.0016128638826458164,-0.19013772613684632,-0.09069175524730343
BX-00 Booster Dranzer Spiral 3-80T Black Ver.,Booster,LOW_04,5500,699.0,12.709090909090907,-1.5025768777078938,-0.1567877256771507,0.002080368684395713,-0.19787993469468426,-0.09321508271118438
BX-00 Booster Dranzer Spiral 3-80T Black Ver.,Booster,LOW_05,6000,699.0,11.65,-1.5172305017093122,-0.1800466846847204,0.0024699560191873207,-0.20433177515954917,-0.09531785559775181
BX-00 Booster Dranzer Spiral 3-80T Black Ver.,Booster,LOW_06,6500,699.0,10.753846153846156,-1.5296297220182045,-0.19972734230651012,0.002799606840934006,-0.20979102478366565,-0.09709712496330887
BX-00 Booster Dranzer Spiral 3-80T Black Ver.,Booster,LOW_07,7000,699.0,9.985714285714286,-1.5402576251401123,-0.2165964774109015,0.0030821646881454903,-0.21447038160433698,-0.09862221299092926
BX-00 Booster Dranzer Spiral 3-80T Black Ver.,Booster,LOW_08,7500,699.0,9.32,-1.5494684745124325,-0.23121639450137388,0.0033270481557287693,-0.21852582418225208,-0.0999439559482002
BX-00 Booster Dranzer Spiral 3-80T Black Ver.,Booster,LOW_09,8000,699.0,8.737499999999999,-1.5575279677132126,-0.24400882195553714,0.0035413211898641175,-0.2220743364379278,-0.1011004810358123
BX-00 Booster Dranzer Spiral 3-80T Black Ver.,Booster,LOW_10,8500,699.0,8.223529411764705,-1.5646392852433126,-0.2552962579445049,0.0037303856317482745,-0.22520537666352403,-0.10212094434841122
BX-00 Booster Dranzer Spiral 3-80T Black Ver.,Booster,LOW_11,8999,699.0,7.767529725525059,-1.5709485150644393,-0.2653105805287828,0.003898125436615836,-0.2279832658913449,-0.10302630928760333
BX-00 Booster Drigger Slash 4-80P,Booster,LOW_01,4001,599.0,14.971257185703571,-1.2591075995810757,-0.2967993229130019,-0.025631703651740646,-0.11420992577678746,-0.14207270927288562
BX-00 Booster Drigger Slash 4-80P,Booster,LOW_02,4500,599.0,13.311111111111112,-1.2820774467921994,-0.33325820398173667,-0.025021017752151244,-0.12432331408906774,-0.14536884761514643
BX-00 Booster Drigger Slash 4-80P,Booster,LOW_03,5000,599.0,11.98,-1.300494753143243,-0.36249106633765027,-0.024531367594985455,-0.13243226531901436,-0.14801170322784896
BX-00 Booster Drigger Slash 4-80P,Booster,LOW_04,5500,599.0,10.89090909090909,-1.3155634583395512,-0.38640886281067055,-0.024130744739122502,-0.13906686177987976,-0.1501740396382419
BX-00 Booster Drigger Slash 4-80P,Booster,LOW_05,6000,599.0,9.983333333333333,-1.3281207126698082,-0.40634035987152073,-0.023796892359236745,-0.1445956921639343,-0.15197598664690273
BX-00 Booster Drigger Slash 4-80P,Booster,LOW_06,6500,599.0,9.215384615384616,-1.338746081718487,-0.4232054727691631,-0.023514401883948745,-0.14927393325813423,-0.15350071103884647
BX-00 Booster Drigger Slash 4-80P,Booster,LOW_07,7000,599.0,8.557142857142857,-1.3478535409030692,-0.43766128382428526,-0.023272267190844777,-0.15328385419601995,-0.15480761766051257
BX-00 Booster Drigger Slash 4-80P,Booster,LOW_08,7500,599.0,7.986666666666667,-1.3557466721963733,-0.4501896534053911,-0.023062417123488034,-0.1567591190088542,-0.15594027006595648
BX-00 Booster Drigger Slash 4-80P,Booster,LOW_09,8000,599.0,7.4875,-1.3626531620780147,-0.4611519767888588,-0.022878798314550843,-0.1597999757200842,-0.15693134092071995
BX-00 Booster Drigger Slash 4-80P,Booster,LOW_10,8500,599.0,7.047058823529412,-1.3687471237382864,-0.470824615068389,-0.022716781718429814,-0.16248308458293417,-0.15780581520433476
BX-00 Booster Drigger Slash 4-80P,Booster,LOW_11,8999,599.0,6.656295143904877,-1.3741537455735582,-0.47940627347751996,-0.022573039024415965,-0.16486356476528713,-0.1585816572623835
BX-00 Booster Hells Chain 5-60HT Metal Coat: Black,Booster,LOW_01,4001,1099.0,27.46813296675831,-0.3722734443052421,-0.2002792940801304,-0.26114731169137306,0.07447695204534945,-0.297203225729242
BX-00 Booster Hells Chain 5-60HT Metal Coat: Black,Booster,LOW_02,4500,1099.0,24.422222222222224,-0.4144167866842492,-0.26717129791074773,-0.2600268712846138,0.05592167031714228,-0.3032507316359943
BX-00 Booster Hells Chain 5-60HT Metal Coat: Black,Booster,LOW_03,5000,1099.0,21.98,-0.44820747062380983,-0.3208055478759382,-0.25912849812480543,0.041043978494585784,-0.3080996436866789
BX-00 Booster Hells Chain 5-60HT Metal Coat: Black,Booster,LOW_04,5500,1099.0,19.98181818181818,-0.4758543938470867,-0.36468811602927576,-0.2583934655395077,0.02887132154885776,-0.31206693536451174
BX-00 Booster Hells Chain 5-60HT Metal Coat: Black,Booster,LOW_05,6000,1099.0,18.316666666666663,-0.4988934965331508,-0.4012569228237239,-0.2577809383850929,0.018727440760751047,-0.31537301176270577
BX-00 Booster Hells Chain 5-60HT Metal Coat: Black,Booster,LOW_06,6500,1099.0,16.907692307692308,-0.5183881218828972,-0.4321997593421028,-0.25726264617751116,0.010144157016968485,-0.3181704610227161
BX-00 Booster Hells Chain 5-60HT Metal Coat: Black,Booster,LOW_07,7000,1099.0,15.7,-0.5350978007541085,-0.45872219064357056,-0.25681839571386966,0.002787056665154819,-0.32056827467415355
BX-00 Booster Hells Chain 5-60HT Metal Coat: Black,Booster,LOW_08,7500,1099.0,14.653333333333332,-0.5495795224424916,-0.48170829777150936,-0.25643337864538035,-0.0035890969730836665,-0.3226463798387326
BX-00 Booster Hells Chain 5-60HT Metal Coat: Black,Booster,LOW_09,8000,1099.0,13.7375,-0.5622510289198268,-0.5018211415084557,-0.2560964887104522,-0.009168231406542339,-0.32446472185773934
BX-00 Booster Hells Chain 5-60HT Metal Coat: Black,Booster,LOW_10,8500,1099.0,12.929411764705884,-0.5734317699292402,-0.519567768335173,-0.2557992328855156,-0.014090997083123514,-0.3260691412862747
BX-00 Booster Hells Chain 5-60HT Metal Coat: Black,Booster,LOW_11,8999,1099.0,12.21246805200578,-0.5833514316937871,-0.5353127476200396,-0.2555355046372332,-0.018458522492816192,-0.32749259775004025
BX-00 Booster Hell's Scythe 4-60T Metal Coat: Gold,Booster,LOW_01,4001,1999.0,49.96250937265684,-0.5973917722005496,1.1327286007364823,-0.29457288305629864,-0.0539388438896608,-0.1117356252325918
BX-00 Booster Hell's Scythe 4-60T Metal Coat: Gold,Booster,LOW_02,4500,1999.0,44.422222222222224,-0.6740474058817464,1.0110569759344765,-0.29253488453663373,-0.08768953376653624,-0.12273559275542885
BX-00 Booster Hell's Scythe 4-60T Metal Coat: Gold,Booster,LOW_03,5000,1999.0,39.98,-0.7355101694806377,0.9135002282725879,-0.29090080997206874,-0.11475095865579049,-0.13155540639448113
BX-00 Booster Hell's Scythe 4-60T Metal Coat: Gold,Booster,LOW_04,5500,1999.0,36.345454545454544,-0.785797885152458,0.833681071094679,-0.28956383987378825,-0.13689212447427124,-0.13877161755370573
BX-00 Booster Hell's Scythe 4-60T Metal Coat: Gold,Booster,LOW_05,6000,1999.0,33.31666666666667,-0.8277043148789748,0.767165106779755,-0.2884496981252212,-0.1553430959896718,-0.14478512685305955
BX-00 Booster Hell's Scythe 4-60T Metal Coat: Gold,Booster,LOW_06,6500,1999.0,30.753846153846155,-0.8631636015706429,0.7108823677440501,-0.28750696279951066,-0.1709554565027031,-0.14987348087558974
BX-00 Booster Hell's Scythe 4-60T Metal Coat: Gold,Booster,LOW_07,7000,1999.0,28.557142857142857,-0.893557275877787,0.66264001999916,-0.2866989039489016,-0.1843374797995871,-0.15423492718061563
BX-00 Booster Hell's Scythe 4-60T Metal Coat: Gold,Booster,LOW_08,7500,1999.0,26.653333333333336,-0.9198984602773118,0.6208299852869221,-0.28599858627837366,-0.19593523332355317,-0.15801484731163803
BX-00 Booster Hell's Scythe 4-60T Metal Coat: Gold,Booster,LOW_09,8000,1999.0,24.9875,-0.9429469966268961,0.5842462049137138,-0.28538580831666177,-0.20608326765702353,-0.16132227742628263
BX-00 Booster Hell's Scythe 4-60T Metal Coat: Gold,Booster,LOW_10,8500,1999.0,23.517647058823528,-0.9632839404647646,0.5519663987020594,-0.28484512187985717,-0.2150374155983209,-0.16424059811567496
BX-00 Booster Hell's Scythe 4-60T Metal Coat: Gold,Booster,LOW_11,8999,1999.0,22.2135792865874,-0.9813270741020067,0.5233274418408697,-0.2843654196338912,-0.222981622417225,-0.16682976050973075
BX-00 Booster Leon Claw 5-60P Metal Coat: Gold,Booster,LOW_01,4001,1699.0,42.464383904024,0.17413910752363698,0.23798371326900333,-0.4665216146594666,0.1546407991272531,-0.3648530841854104
BX-00 Booster Leon Claw 5-60P Metal Coat: Gold,Booster,LOW_02,4500,1699.0,37.75555555555555,0.10898757094317008,0.13457196212412703,-0.46478946884410366,0.1259552452999337,-0.37420223116955253
BX-00 Booster Leon Claw 5-60P Metal Coat: Gold,Booster,LOW_03,5000,1699.0,33.98,0.056748833897388974,0.05165604702780449,-0.46340062808112414,0.10295506476624537,-0.38169841094581564
BX-00 Booster Leon Claw 5-60P Metal Coat: Gold,Booster,LOW_04,5500,1699.0,30.89090909090909,0.01400804904174994,-0.01618424714191389,-0.46226430382050454,0.08413673523868222,-0.3878316489445763
BX-00 Booster Leon Claw 5-60P Metal Coat: Gold,Booster,LOW_05,6000,1699.0,28.316666666666663,-0.021609271671282716,-0.07271782561667932,-0.4613173669366549,0.06845479396571287,-0.3929426806102102
BX-00 Booster Leon Claw 5-60P Metal Coat: Gold,Booster,LOW_06,6500,1699.0,26.138461538461534,-0.051747004582310276,-0.12055393047994233,-0.46051611265032066,0.05518545904243112,-0.39726739971190045
BX-00 Booster Leon Claw 5-60P Metal Coat: Gold,Booster,LOW_07,7000,1699.0,24.27142857142857,-0.07757934707747674,-0.1615563060770249,-0.4598293232620341,0.04381174339390394,-0.40097430179906346
BX-00 Booster Leon Claw 5-60P Metal Coat: Gold,Booster,LOW_08,7500,1699.0,22.65333333333333,-0.09996737723995439,-0.19709169826116316,-0.4592341057921858,0.03395452316518037,-0.40418695027460483
BX-00 Booster Leon Claw 5-60P Metal Coat: Gold,Booster,LOW_09,8000,1699.0,21.2375,-0.11955690363212228,-0.22818516642228398,-0.45871329050606846,0.025329455465047324,-0.40699801769070343
BX-00 Booster Leon Claw 5-60P Metal Coat: Gold,Booster,LOW_10,8500,1699.0,19.988235294117647,-0.1368417798605057,-0.255620579505626,-0.45825374760655324,0.017719101611988686,-0.4094783712931434
BX-00 Booster Leon Claw 5-60P Metal Coat: Gold,Booster,LOW_11,8999,1699.0,18.87987554172686,-0.1521770895401827,-0.27996154384137467,-0.4578460366931484,0.010967121929488387,-0.4116789650437691
BX-00 Booster Mammoth Task Metal Coat: Black,Booster,LOW_01,4001,1099.0,27.46813296675831,-1.7316719436046835,-0.5303405811025727,-3.115999008252004,2.292273045593982,2.9345536586014225
BX-00 Booster Mammoth Task Metal Coat: Black,Booster,LOW_02,4500,1099.0,24.422222222222224,-1.7738152859836904,-0.59723258493319,-3.1148785678452446,2.2737177638657746,2.9285061526946703
BX-00 Booster Mammoth Task Metal Coat: Black,Booster,LOW_03,5000,1099.0,21.98,-1.8076059699232512,-0.6508668348983804,-3.1139801946854364,2.2588400720432182,2.9236572406439856
BX-00 Booster Mammoth Task Metal Coat: Black,Booster,LOW_04,5500,1099.0,19.98181818181818,-1.835252893146528,-0.694749403051718,-3.1132451621001387,2.24666741509749,2.9196899489661527
BX-00 Booster Mammoth Task Metal Coat: Black,Booster,LOW_05,6000,1099.0,18.316666666666663,-1.858291995832592,-0.7313182098461661,-3.1126326349457236,2.2365235343093834,2.9163838725679585
BX-00 Booster Mammoth Task Metal Coat: Black,Booster,LOW_06,6500,1099.0,16.907692307692308,-1.8777866211823384,-0.7622610463645451,-3.112114342738142,2.227940250565601,2.9135864233079483
BX-00 Booster Mammoth Task Metal Coat: Black,Booster,LOW_07,7000,1099.0,15.7,-1.8944963000535497,-0.7887834776660129,-3.1116700922745006,2.220583150213787,2.9111886096565107
