source,product_name,product_type,brand,price,currency,stock_status,blade_count,ratchet_count,bit_count,launcher_count,stadium_count,bey_count,launcher_included,stadium_included,description_text,listing_url,snapshot_date,listing_id,product_code,ratchet,bit,blade,blade_match_status,composition_status,package_bey_count,package_usage_mean,package_usage_max,package_top_cuts_mean,package_top_cuts_max,package_first_rate_mean,package_first_rate_max,package_win_share_mean,package_win_share_max,package_match_coverage,package_meta_coverage,in_stock,scenario_id,ingreso_personal_mensual_mxn,price_income_pct,price_per_bey
Rucua,BX-00 Beyblade 25th Anniversary Set,Set,Takara Tomy,5199.0,MXN,OutOfStock,4,4,4,4,0,4,1,0,"BEYBLADE X es un gear sport que presenta batallas extremas con increíble velocidad e impacto gracias a su truco de superaceleración, X-Dash.
 Para conmemorar el 25 aniversario de Beyblade. El set incluye Dragoon Storm 4-60RA de ""Bakuten Shoot Beyblade"", Storm Pegasus 3-70RA de ""Metal Fight Beyblade"", Victory Valkyrie 2-60RA de ""Beyblade Burst"" y Dran Sword 3-60F Holo Sticker Ver. de ""BEYBLADE X"". 
Los Beyblades de los personajes principales de las primeras temporadas de cada serie de anime ya están disponibles en versiones BEYBLADE X.
Contenido del producto: Blade (4), Ratchet (4), Bit (4), lanzador de jareta (4), jareta (4), Beycode (1), manual de instrucciones (1).",https://rucua.com/products/bx-00-beyblade-25th-anniversary-set,2026-09-21,rucua_bx-00-beyblade-25th-anniversary-set,BX-00,,,,multi_bey_set,multi_bey,4.0,5.550000000000001,46.5,536.0833333333333,4488.0,28.308333333333334,42.9,5.166666666666667,45.5,1.0,1.0,0,LOW_01,4001,129.94251437140716,1299.75
Rucua,BX-00 Beyblade 25th Anniversary Set,Set,Takara Tomy,5199.0,MXN,OutOfStock,4,4,4,4,0,4,1,0,"BEYBLADE X es un gear sport que presenta batallas extremas con increíble velocidad e impacto gracias a su truco de superaceleración, X-Dash.
 Para conmemorar el 25 aniversario de Beyblade. El set incluye Dragoon Storm 4-60RA de ""Bakuten Shoot Beyblade"", Storm Pegasus 3-70RA de ""Metal Fight Beyblade"", Victory Valkyrie 2-60RA de ""Beyblade Burst"" y Dran Sword 3-60F Holo Sticker Ver. de ""BEYBLADE X"". 
Los Beyblades de los personajes principales de las primeras temporadas de cada serie de anime ya están disponibles en versiones BEYBLADE X.
Contenido del producto: Blade (4), Ratchet (4), Bit (4), lanzador de jareta (4), jareta (4), Beycode (1), manual de instrucciones (1).",https://rucua.com/products/bx-00-beyblade-25th-anniversary-set,2026-09-21,rucua_bx-00-beyblade-25th-anniversary-set,BX-00,,,,multi_bey_set,multi_bey,4.0,5.550000000000001,46.5,536.0833333333333,4488.0,28.308333333333334,42.9,5.166666666666667,45.5,1.0,1.0,0,LOW_02,4500,115.53333333333333,1299.75
Rucua,BX-00 Beyblade 25th Anniversary Set,Set,Takara Tomy,5199.0,MXN,OutOfStock,4,4,4,4,0,4,1,0,"BEYBLADE X es un gear sport que presenta batallas extremas con increíble velocidad e impacto gracias a su truco de superaceleración, X-Dash.
 Para conmemorar el 25 aniversario de Beyblade. El set incluye Dragoon Storm 4-60RA de ""Bakuten Shoot Beyblade"", Storm Pegasus 3-70RA de ""Metal Fight Beyblade"", Victory Valkyrie 2-60RA de ""Beyblade Burst"" y Dran Sword 3-60F Holo Sticker Ver. de ""BEYBLADE X"". 
Los Beyblades de los personajes principales de las primeras temporadas de cada serie de anime ya están disponibles en versiones BEYBLADE X.
Contenido del producto: Blade (4), Ratchet (4), Bit (4), lanzador de jareta (4), jareta (4), Beycode (1), manual de instrucciones (1).",https://rucua.com/products/bx-00-beyblade-25th-anniversary-set,2026-09-21,rucua_bx-00-beyblade-25th-anniversary-set,BX-00,,,,multi_bey_set,multi_bey,4.0,5.550000000000001,46.5,536.0833333333333,4488.0,28.308333333333334,42.9,5.166666666666667,45.5,1.0,1.0,0,LOW_03,5000,103.98,1299.75
Rucua,BX-00 Beyblade 25th Anniversary Set,Set,Takara Tomy,5199.0,MXN,OutOfStock,4,4,4,4,0,4,1,0,"BEYBLADE X es un gear sport que presenta batallas extremas con increíble velocidad e impacto gracias a su truco de superaceleración, X-Dash.
 Para conmemorar el 25 aniversario de Beyblade. El set incluye Dragoon Storm 4-60RA de ""Bakuten Shoot Beyblade"", Storm Pegasus 3-70RA de ""Metal Fight Beyblade"", Victory Valkyrie 2-60RA de ""Beyblade Burst"" y Dran Sword 3-60F Holo Sticker Ver. de ""BEYBLADE X"". 
Los Beyblades de los personajes principales de las primeras temporadas de cada serie de anime ya están disponibles en versiones BEYBLADE X.
Contenido del producto: Blade (4), Ratchet (4), Bit (4), lanzador de jareta (4), jareta (4), Beycode (1), manual de instrucciones (1).",https://rucua.com/products/bx-00-beyblade-25th-anniversary-set,2026-09-21,rucua_bx-00-beyblade-25th-anniversary-set,BX-00,,,,multi_bey_set,multi_bey,4.0,5.550000000000001,46.5,536.0833333333333,4488.0,28.308333333333334,42.9,5.166666666666667,45.5,1.0,1.0,0,LOW_04,5500,94.52727272727273,1299.75
Rucua,BX-00 Beyblade 25th Anniversary Set,Set,Takara Tomy,5199.0,MXN,OutOfStock,4,4,4,4,0,4,1,0,"BEYBLADE X es un gear sport que presenta batallas extremas con increíble velocidad e impacto gracias a su truco de superaceleración, X-Dash.
 Para conmemorar el 25 aniversario de Beyblade. El set incluye Dragoon Storm 4-60RA de ""Bakuten Shoot Beyblade"", Storm Pegasus 3-70RA de ""Metal Fight Beyblade"", Victory Valkyrie 2-60RA de ""Beyblade Burst"" y Dran Sword 3-60F Holo Sticker Ver. de ""BEYBLADE X"". 
Los Beyblades de los personajes principales de las primeras temporadas de cada serie de anime ya están disponibles en versiones BEYBLADE X.
Contenido del producto: Blade (4), Ratchet (4), Bit (4), lanzador de jareta (4), jareta (4), Beycode (1), manual de instrucciones (1).",https://rucua.com/products/bx-00-beyblade-25th-anniversary-set,2026-09-21,rucua_bx-00-beyblade-25th-anniversary-set,BX-00,,,,multi_bey_set,multi_bey,4.0,5.550000000000001,46.5,536.0833333333333,4488.0,28.308333333333334,42.9,5.166666666666667,45.5,1.0,1.0,0,LOW_05,6000,86.65,1299.75
Rucua,BX-00 Beyblade 25th Anniversary Set,Set,Takara Tomy,5199.0,MXN,OutOfStock,4,4,4,4,0,4,1,0,"BEYBLADE X es un gear sport que presenta batallas extremas con increíble velocidad e impacto gracias a su truco de superaceleración, X-Dash.
 Para conmemorar el 25 aniversario de Beyblade. El set incluye Dragoon Storm 4-60RA de ""Bakuten Shoot Beyblade"", Storm Pegasus 3-70RA de ""Metal Fight Beyblade"", Victory Valkyrie 2-60RA de ""Beyblade Burst"" y Dran Sword 3-60F Holo Sticker Ver. de ""BEYBLADE X"". 
Los Beyblades de los personajes principales de las primeras temporadas de cada serie de anime ya están disponibles en versiones BEYBLADE X.
Contenido del producto: Blade (4), Ratchet (4), Bit (4), lanzador de jareta (4), jareta (4), Beycode (1), manual de instrucciones (1).",https://rucua.com/products/bx-00-beyblade-25th-anniversary-set,2026-09-21,rucua_bx-00-beyblade-25th-anniversary-set,BX-00,,,,multi_bey_set,multi_bey,4.0,5.550000000000001,46.5,536.0833333333333,4488.0,28.308333333333334,42.9,5.166666666666667,45.5,1.0,1.0,0,LOW_06,6500,79.98461538461538,1299.75
Rucua,BX-00 Beyblade 25th Anniversary Set,Set,Takara Tomy,5199.0,MXN,OutOfStock,4,4,4,4,0,4,1,0,"BEYBLADE X es un gear sport que presenta batallas extremas con increíble velocidad e impacto gracias a su truco de superaceleración, X-Dash.
 Para conmemorar el 25 aniversario de Beyblade. El set incluye Dragoon Storm 4-60RA de ""Bakuten Shoot Beyblade"", Storm Pegasus 3-70RA de ""Metal Fight Beyblade"", Victory Valkyrie 2-60RA de ""Beyblade Burst"" y Dran Sword 3-60F Holo Sticker Ver. de ""BEYBLADE X"". 
Los Beyblades de los personajes principales de las primeras temporadas de cada serie de anime ya están disponibles en versiones BEYBLADE X.
Contenido del producto: Blade (4), Ratchet (4), Bit (4), lanzador de jareta (4), jareta (4), Beycode (1), manual de instrucciones (1).",https://rucua.com/products/bx-00-beyblade-25th-anniversary-set,2026-09-21,rucua_bx-00-beyblade-25th-anniversary-set,BX-00,,,,multi_bey_set,multi_bey,4.0,5.550000000000001,46.5,536.0833333333333,4488.0,28.308333333333334,42.9,5.166666666666667,45.5,1.0,1.0,0,LOW_07,7000,74.27142857142857,1299.75
Rucua,BX-00 Beyblade 25th Anniversary Set,Set,Takara Tomy,5199.0,MXN,OutOfStock,4,4,4,4,0,4,1,0,"BEYBLADE X es un gear sport que presenta batallas extremas con increíble velocidad e impacto gracias a su truco de superaceleración, X-Dash.
 Para conmemorar el 25 aniversario de Beyblade. El set incluye Dragoon Storm 4-60RA de ""Bakuten Shoot Beyblade"", Storm Pegasus 3-70RA de ""Metal Fight Beyblade"", Victory Valkyrie 2-60RA de ""Beyblade Burst"" y Dran Sword 3-60F Holo Sticker Ver. de ""BEYBLADE X"". 
Los Beyblades de los personajes principales de las primeras temporadas de cada serie de anime ya están disponibles en versiones BEYBLADE X.
Contenido del producto: Blade (4), Ratchet (4), Bit (4), lanzador de jareta (4), jareta (4), Beycode (1), manual de instrucciones (1).",https://rucua.com/products/bx-00-beyblade-25th-anniversary-set,2026-09-21,rucua_bx-00-beyblade-25th-anniversary-set,BX-00,,,,multi_bey_set,multi_bey,4.0,5.550000000000001,46.5,536.0833333333333,4488.0,28.308333333333334,42.9,5.166666666666667,45.5,1.0,1.0,0,LOW_08,7500,69.32000000000001,1299.75
Rucua,BX-00 Beyblade 25th Anniversary Set,Set,Takara Tomy,5199.0,MXN,OutOfStock,4,4,4,4,0,4,1,0,"BEYBLADE X es un gear sport que presenta batallas extremas con increíble velocidad e impacto gracias a su truco de superaceleración, X-Dash.
 Para conmemorar el 25 aniversario de Beyblade. El set incluye Dragoon Storm 4-60RA de ""Bakuten Shoot Beyblade"", Storm Pegasus 3-70RA de ""Metal Fight Beyblade"", Victory Valkyrie 2-60RA de ""Beyblade Burst"" y Dran Sword 3-60F Holo Sticker Ver. de ""BEYBLADE X"". 
Los Beyblades de los personajes principales de las primeras temporadas de cada serie de anime ya están disponibles en versiones BEYBLADE X.
Contenido del producto: Blade (4), Ratchet (4), Bit (4), lanzador de jareta (4), jareta (4), Beycode (1), manual de instrucciones (1).",https://rucua.com/products/bx-00-beyblade-25th-anniversary-set,2026-09-21,rucua_bx-00-beyblade-25th-anniversary-set,BX-00,,,,multi_bey_set,multi_bey,4.0,5.550000000000001,46.5,536.0833333333333,4488.0,28.308333333333334,42.9,5.166666666666667,45.5,1.0,1.0,0,LOW_09,8000,64.9875,1299.75
Rucua,BX-00 Beyblade 25th Anniversary Set,Set,Takara Tomy,5199.0,MXN,OutOfStock,4,4,4,4,0,4,1,0,"BEYBLADE X es un gear sport que presenta batallas extremas con increíble velocidad e impacto gracias a su truco de superaceleración, X-Dash.
 Para conmemorar el 25 aniversario de Beyblade. El set incluye Dragoon Storm 4-60RA de ""Bakuten Shoot Beyblade"", Storm Pegasus 3-70RA de ""Metal Fight Beyblade"", Victory Valkyrie 2-60RA de ""Beyblade Burst"" y Dran Sword 3-60F Holo Sticker Ver. de ""BEYBLADE X"". 
Los Beyblades de los personajes principales de las primeras temporadas de cada serie de anime ya están disponibles en versiones BEYBLADE X.
Contenido del producto: Blade (4), Ratchet (4), Bit (4), lanzador de jareta (4), jareta (4), Beycode (1), manual de instrucciones (1).",https://rucua.com/products/bx-00-beyblade-25th-anniversary-set,2026-09-21,rucua_bx-00-beyblade-25th-anniversary-set,BX-00,,,,multi_bey_set,multi_bey,4.0,5.550000000000001,46.5,536.0833333333333,4488.0,28.308333333333334,42.9,5.166666666666667,45.5,1.0,1.0,0,LOW_10,8500,61.16470588235294,1299.75
Rucua,BX-00 Beyblade 25th Anniversary Set,Set,Takara Tomy,5199.0,MXN,OutOfStock,4,4,4,4,0,4,1,0,"BEYBLADE X es un gear sport que presenta batallas extremas con increíble velocidad e impacto gracias a su truco de superaceleración, X-Dash.
 Para conmemorar el 25 aniversario de Beyblade. El set incluye Dragoon Storm 4-60RA de ""Bakuten Shoot Beyblade"", Storm Pegasus 3-70RA de ""Metal Fight Beyblade"", Victory Valkyrie 2-60RA de ""Beyblade Burst"" y Dran Sword 3-60F Holo Sticker Ver. de ""BEYBLADE X"". 
Los Beyblades de los personajes principales de las primeras temporadas de cada serie de anime ya están disponibles en versiones BEYBLADE X.
Contenido del producto: Blade (4), Ratchet (4), Bit (4), lanzador de jareta (4), jareta (4), Beycode (1), manual de instrucciones (1).",https://rucua.com/products/bx-00-beyblade-25th-anniversary-set,2026-09-21,rucua_bx-00-beyblade-25th-anniversary-set,BX-00,,,,multi_bey_set,multi_bey,4.0,5.550000000000001,46.5,536.0833333333333,4488.0,28.308333333333334,42.9,5.166666666666667,45.5,1.0,1.0,0,LOW_11,8999,57.773085898433166,1299.75
Rucua,BX-00 Booster Cobalt Drake 4-60F Clear Ver.,Booster,Takara Tomy,1599.0,MXN,OutOfStock,1,1,1,0,0,1,0,0,"BEYBLADE X es un gear sport que presenta batallas extremas con increíble velocidad e impacto gracias a su truco de superaceleración, X-Dash.
Contenido del producto: Blade (1), Ratchet (1), Bit (1), Beycode (1), manual de instrucciones (1).",https://rucua.com/products/bx-00-booster-cobalt-drake-4-60f-clear-ver,2026-09-21,rucua_bx-00-booster-cobalt-drake-4-60f-clear-ver,BX-00,4-60,F,Cobalt Drake,matched,resolved,1.0,2.3333333333333335,3.2,224.66666666666666,313.0,27.333333333333332,31.4,1.7666666666666668,2.2,1.0,1.0,0,LOW_01,4001,39.965008747813044,1599.0
Rucua,BX-00 Booster Cobalt Drake 4-60F Clear Ver.,Booster,Takara Tomy,1599.0,MXN,OutOfStock,1,1,1,0,0,1,0,0,"BEYBLADE X es un gear sport que presenta batallas extremas con increíble velocidad e impacto gracias a su truco de superaceleración, X-Dash.
Contenido del producto: Blade (1), Ratchet (1), Bit (1), Beycode (1), manual de instrucciones (1).",https://rucua.com/products/bx-00-booster-cobalt-drake-4-60f-clear-ver,2026-09-21,rucua_bx-00-booster-cobalt-drake-4-60f-clear-ver,BX-00,4-60,F,Cobalt Drake,matched,resolved,1.0,2.3333333333333335,3.2,224.66666666666666,313.0,27.333333333333332,31.4,1.7666666666666668,2.2,1.0,1.0,0,LOW_02,4500,35.53333333333333,1599.0
Rucua,BX-00 Booster Cobalt Drake 4-60F Clear Ver.,Booster,Takara Tomy,1599.0,MXN,OutOfStock,1,1,1,0,0,1,0,0,"BEYBLADE X es un gear sport que presenta batallas extremas con increíble velocidad e impacto gracias a su truco de superaceleración, X-Dash.
Contenido del producto: Blade (1), Ratchet (1), Bit (1), Beycode (1), manual de instrucciones (1).",https://rucua.com/products/bx-00-booster-cobalt-drake-4-60f-clear-ver,2026-09-21,rucua_bx-00-booster-cobalt-drake-4-60f-clear-ver,BX-00,4-60,F,Cobalt Drake,matched,resolved,1.0,2.3333333333333335,3.2,224.66666666666666,313.0,27.333333333333332,31.4,1.7666666666666668,2.2,1.0,1.0,0,LOW_03,5000,31.979999999999997,1599.0
Rucua,BX-00 Booster Cobalt Drake 4-60F Clear Ver.,Booster,Takara Tomy,1599.0,MXN,OutOfStock,1,1,1,0,0,1,0,0,"BEYBLADE X es un gear sport que presenta batallas extremas con increíble velocidad e impacto gracias a su truco de superaceleración, X-Dash.
Contenido del producto: Blade (1), Ratchet (1), Bit (1), Beycode (1), manual de instrucciones (1).",https://rucua.com/products/bx-00-booster-cobalt-drake-4-60f-clear-ver,2026-09-21,rucua_bx-00-booster-cobalt-drake-4-60f-clear-ver,BX-00,4-60,F,Cobalt Drake,matched,resolved,1.0,2.3333333333333335,3.2,224.66666666666666,313.0,27.333333333333332,31.4,1.7666666666666668,2.2,1.0,1.0,0,LOW_04,5500,29.07272727272727,1599.0
Rucua,BX-00 Booster Cobalt Drake 4-60F Clear Ver.,Booster,Takara Tomy,1599.0,MXN,OutOfStock,1,1,1,0,0,1,0,0,"BEYBLADE X es un gear sport que presenta batallas extremas con increíble velocidad e impacto gracias a su truco de superaceleración, X-Dash.
Contenido del producto: Blade (1), Ratchet (1), Bit (1), Beycode (1), manual de instrucciones (1).",https://rucua.com/products/bx-00-booster-cobalt-drake-4-60f-clear-ver,2026-09-21,rucua_bx-00-booster-cobalt-drake-4-60f-clear-ver,BX-00,4-60,F,Cobalt Drake,matched,resolved,1.0,2.3333333333333335,3.2,224.66666666666666,313.0,27.333333333333332,31.4,1.7666666666666668,2.2,1.0,1.0,0,LOW_05,6000,26.650000000000002,1599.0
Rucua,BX-00 Booster Cobalt Drake 4-60F Clear Ver.,Booster,Takara Tomy,1599.0,MXN,OutOfStock,1,1,1,0,0,1,0,0,"BEYBLADE X es un gear sport que presenta batallas extremas con increíble velocidad e impacto gracias a su truco de superaceleración, X-Dash.
Contenido del producto: Blade (1), Ratchet (1), Bit (1), Beycode (1), manual de instrucciones (1).",https://rucua.com/products/bx-00-booster-cobalt-drake-4-60f-clear-ver,2026-09-21,rucua_bx-00-booster-cobalt-drake-4-60f-clear-ver,BX-00,4-60,F,Cobalt Drake,matched,resolved,1.0,2.3333333333333335,3.2,224.66666666666666,313.0,27.333333333333332,31.4,1.7666666666666668,2.2,1.0,1.0,0,LOW_06,6500,24.6,1599.0
Rucua,BX-00 Booster Cobalt Drake 4-60F Clear Ver.,Booster,Takara Tomy,1599.0,MXN,OutOfStock,1,1,1,0,0,1,0,0,"BEYBLADE X es un gear sport que presenta batallas extremas con increíble velocidad e impacto gracias a su truco de superaceleración, X-Dash.
Contenido del producto: Blade (1), Ratchet (1), Bit (1), Beycode (1), manual de instrucciones (1).",https://rucua.com/products/bx-00-booster-cobalt-drake-4-60f-clear-ver,2026-09-21,rucua_bx-00-booster-cobalt-drake-4-60f-clear-ver,BX-00,4-60,F,Cobalt Drake,matched,resolved,1.0,2.3333333333333335,3.2,224.66666666666666,313.0,27.333333333333332,31.4,1.7666666666666668,2.2,1.0,1.0,0,LOW_07,7000,22.84285714285714,1599.0
Rucua,BX-00 Booster Cobalt Drake 4-60F Clear Ver.,Booster,Takara Tomy,1599.0,MXN,OutOfStock,1,1,1,0,0,1,0,0,"BEYBLADE X es un gear sport que presenta batallas extremas con increíble velocidad e impacto gracias a su truco de superaceleración, X-Dash.
Contenido del producto: Blade (1), Ratchet (1), Bit (1), Beycode (1), manual de instrucciones (1).",https://rucua.com/products/bx-00-booster-cobalt-drake-4-60f-clear-ver,2026-09-21,rucua_bx-00-booster-cobalt-drake-4-60f-clear-ver,BX-00,4-60,F,Cobalt Drake,matched,resolved,1.0,2.3333333333333335,3.2,224.66666666666666,313.0,27.333333333333332,31.4,1.7666666666666668,2.2,1.0,1.0,0,LOW_08,7500,21.32,1599.0
Rucua,BX-00 Booster Cobalt Drake 4-60F Clear Ver.,Booster,Takara Tomy,1599.0,MXN,OutOfStock,1,1,1,0,0,1,0,0,"BEYBLADE X es un gear sport que presenta batallas extremas con increíble velocidad e impacto gracias a su truco de superaceleración, X-Dash.
Contenido del producto: Blade (1), Ratchet (1), Bit (1), Beycode (1), manual de instrucciones (1).",https://rucua.com/products/bx-00-booster-cobalt-drake-4-60f-clear-ver,2026-09-21,rucua_bx-00-booster-cobalt-drake-4-60f-clear-ver,BX-00,4-60,F,Cobalt Drake,matched,resolved,1.0,2.3333333333333335,3.2,224.66666666666666,313.0,27.333333333333332,31.4,1.7666666666666668,2.2,1.0,1.0,0,LOW_09,8000,19.9875,1599.0
Rucua,BX-00 Booster Cobalt Drake 4-60F Clear Ver.,Booster,Takara Tomy,1599.0,MXN,OutOfStock,1,1,1,0,0,1,0,0,"BEYBLADE X es un gear sport que presenta batallas extremas con increíble velocidad e impacto gracias a su truco de superaceleración, X-Dash.
Contenido del producto: Blade (1), Ratchet (1), Bit (1), Beycode (1), manual de instrucciones (1).",https://rucua.com/products/bx-00-booster-cobalt-drake-4-60f-clear-ver,2026-09-21,rucua_bx-00-booster-cobalt-drake-4-60f-clear-ver,BX-00,4-60,F,Cobalt Drake,matched,resolved,1.0,2.3333333333333335,3.2,224.66666666666666,313.0,27.333333333333332,31.4,1.7666666666666668,2.2,1.0,1.0,0,LOW_10,8500,18.811764705882354,1599.0
Rucua,BX-00 Booster Cobalt Drake 4-60F Clear Ver.,Booster,Takara Tomy,1599.0,MXN,OutOfStock,1,1,1,0,0,1,0,0,"BEYBLADE X es un gear sport que presenta batallas extremas con increíble velocidad e impacto gracias a su truco de superaceleración, X-Dash.
Contenido del producto: Blade (1), Ratchet (1), Bit (1), Beycode (1), manual de instrucciones (1).",https://rucua.com/products/bx-00-booster-cobalt-drake-4-60f-clear-ver,2026-09-21,rucua_bx-00-booster-cobalt-drake-4-60f-clear-ver,BX-00,4-60,F,Cobalt Drake,matched,resolved,1.0,2.3333333333333335,3.2,224.66666666666666,313.0,27.333333333333332,31.4,1.7666666666666668,2.2,1.0,1.0,0,LOW_11,8999,17.76864096010668,1599.0
Rucua,BX-00 Booster Cobalt Drake 4-60F Metal Coat: Blue Ver.,Booster,Takara Tomy,4699.0,MXN,InStock,1,1,1,0,0,1,0,0,"BEYBLADE X es un gear sport que presenta batallas extremas con increíble velocidad e impacto gracias a su truco de superaceleración, X-Dash.
Contenido del producto: Blade (1), Ratchet (1), Bit (1), Beycode (1), manual de instrucciones (1).",https://rucua.com/products/bx-00-booster-cobalt-drake-4-60f-metal-coat-blue-ver,2026-09-21,rucua_bx-00-booster-cobalt-drake-4-60f-metal-coat-blue-ver,BX-00,4-60,F,Cobalt Drake,matched,resolved,1.0,2.3333333333333335,3.2,224.66666666666666,313.0,27.333333333333332,31.4,1.7666666666666668,2.2,1.0,1.0,1,LOW_01,4001,117.44563859035242,4699.0
Rucua,BX-00 Booster Cobalt Drake 4-60F Metal Coat: Blue Ver.,Booster,Takara Tomy,4699.0,MXN,InStock,1,1,1,0,0,1,0,0,"BEYBLADE X es un gear sport que presenta batallas extremas con increíble velocidad e impacto gracias a su truco de superaceleración, X-Dash.
Contenido del producto: Blade (1), Ratchet (1), Bit (1), Beycode (1), manual de instrucciones (1).",https://rucua.com/products/bx-00-booster-cobalt-drake-4-60f-metal-coat-blue-ver,2026-09-21,rucua_bx-00-booster-cobalt-drake-4-60f-metal-coat-blue-ver,BX-00,4-60,F,Cobalt Drake,matched,resolved,1.0,2.3333333333333335,3.2,224.66666666666666,313.0,27.333333333333332,31.4,1.7666666666666668,2.2,1.0,1.0,1,LOW_02,4500,104.42222222222222,4699.0
Rucua,BX-00 Booster Cobalt Drake 4-60F Metal Coat: Blue Ver.,Booster,Takara Tomy,4699.0,MXN,InStock,1,1,1,0,0,1,0,0,"BEYBLADE X es un gear sport que presenta batallas extremas con increíble velocidad e impacto gracias a su truco de superaceleración, X-Dash.
Contenido del producto: Blade (1), Ratchet (1), Bit (1), Beycode (1), manual de instrucciones (1).",https://rucua.com/products/bx-00-booster-cobalt-drake-4-60f-metal-coat-blue-ver,2026-09-21,rucua_bx-00-booster-cobalt-drake-4-60f-metal-coat-blue-ver,BX-00,4-60,F,Cobalt Drake,matched,resolved,1.0,2.3333333333333335,3.2,224.66666666666666,313.0,27.333333333333332,31.4,1.7666666666666668,2.2,1.0,1.0,1,LOW_03,5000,93.97999999999999,4699.0
Rucua,BX-00 Booster Cobalt Drake 4-60F Metal Coat: Blue Ver.,Booster,Takara Tomy,4699.0,MXN,InStock,1,1,1,0,0,1,0,0,"BEYBLADE X es un gear sport que presenta batallas extremas con increíble velocidad e impacto gracias a su truco de superaceleración, X-Dash.
Contenido del producto: Blade (1), Ratchet (1), Bit (1), Beycode (1), manual de instrucciones (1).",https://rucua.com/products/bx-00-booster-cobalt-drake-4-60f-metal-coat-blue-ver,2026-09-21,rucua_bx-00-booster-cobalt-drake-4-60f-metal-coat-blue-ver,BX-00,4-60,F,Cobalt Drake,matched,resolved,1.0,2.3333333333333335,3.2,224.66666666666666,313.0,27.333333333333332,31.4,1.7666666666666668,2.2,1.0,1.0,1,LOW_04,5500,85.43636363636364,4699.0
Rucua,BX-00 Booster Cobalt Drake 4-60F Metal Coat: Blue Ver.,Booster,Takara Tomy,4699.0,MXN,InStock,1,1,1,0,0,1,0,0,"BEYBLADE X es un gear sport que presenta batallas extremas con increíble velocidad e impacto gracias a su truco de superaceleración, X-Dash.
Contenido del producto: Blade (1), Ratchet (1), Bit (1), Beycode (1), manual de instrucciones (1).",https://rucua.com/products/bx-00-booster-cobalt-drake-4-60f-metal-coat-blue-ver,2026-09-21,rucua_bx-00-booster-cobalt-drake-4-60f-metal-coat-blue-ver,BX-00,4-60,F,Cobalt Drake,matched,resolved,1.0,2.3333333333333335,3.2,224.66666666666666,313.0,27.333333333333332,31.4,1.7666666666666668,2.2,1.0,1.0,1,LOW_05,6000,78.31666666666666,4699.0
Rucua,BX-00 Booster Cobalt Drake 4-60F Metal Coat: Blue Ver.,Booster,Takara Tomy,4699.0,MXN,InStock,1,1,1,0,0,1,0,0,"BEYBLADE X es un gear sport que presenta batallas extremas con increíble velocidad e impacto gracias a su truco de superaceleración, X-Dash.
Contenido del producto: Blade (1), Ratchet (1), Bit (1), Beycode (1), manual de instrucciones (1).",https://rucua.com/products/bx-00-booster-cobalt-drake-4-60f-metal-coat-blue-ver,2026-09-21,rucua_bx-00-booster-cobalt-drake-4-60f-metal-coat-blue-ver,BX-00,4-60,F,Cobalt Drake,matched,resolved,1.0,2.3333333333333335,3.2,224.66666666666666,313.0,27.333333333333332,31.4,1.7666666666666668,2.2,1.0,1.0,1,LOW_06,6500,72.29230769230769,4699.0
Rucua,BX-00 Booster Cobalt Drake 4-60F Metal Coat: Blue Ver.,Booster,Takara Tomy,4699.0,MXN,InStock,1,1,1,0,0,1,0,0,"BEYBLADE X es un gear sport que presenta batallas extremas con increíble velocidad e impacto gracias a su truco de superaceleración, X-Dash.
Contenido del producto: Blade (1), Ratchet (1), Bit (1), Beycode (1), manual de instrucciones (1).",https://rucua.com/products/bx-00-booster-cobalt-drake-4-60f-metal-coat-blue-ver,2026-09-21,rucua_bx-00-booster-cobalt-drake-4-60f-metal-coat-blue-ver,BX-00,4-60,F,Cobalt Drake,matched,resolved,1.0,2.3333333333333335,3.2,224.66666666666666,313.0,27.333333333333332,31.4,1.7666666666666668,2.2,1.0,1.0,1,LOW_07,7000,67.12857142857143,4699.0
Rucua,BX-00 Booster Cobalt Drake 4-60F Metal Coat: Blue Ver.,Booster,Takara Tomy,4699.0,MXN,InStock,1,1,1,0,0,1,0,0,"BEYBLADE X es un gear sport que presenta batallas extremas con increíble velocidad e impacto gracias a su truco de superaceleración, X-Dash.
Contenido del producto: Blade (1), Ratchet (1), Bit (1), Beycode (1), manual de instrucciones (1).",https://rucua.com/products/bx-00-booster-cobalt-drake-4-60f-metal-coat-blue-ver,2026-09-21,rucua_bx-00-booster-cobalt-drake-4-60f-metal-coat-blue-ver,BX-00,4-60,F,Cobalt Drake,matched,resolved,1.0,2.3333333333333335,3.2,224.66666666666666,313.0,27.333333333333332,31.4,1.7666666666666668,2.2,1.0,1.0,1,LOW_08,7500,62.653333333333336,4699.0
